create table DECISIONINFO (
	DECISION_ID INT,
	USER_ID INT,
	DATE_CREATED VARCHAR2(10),
	WINNER VARCHAR2(1),
	WIN_PERCENT INT,
	COMPLETE VARCHAR2(5),
	PRIVACY VARCHAR2(7),
	STAR INT
);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (1, 69, '12/18/2017', 'A', 50, 'FALSE', 'PRIVATE', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (624, 43, '5/22/2017', 'B', 11, 'TRUE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (625, 83, '11/3/2015', 'A', 19, 'FALSE', 'PRIVATE', 45);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (626, 88, '9/21/2017', 'B', 81, 'TRUE', 'PRIVATE', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (627, 79, '8/20/2015', 'B', 6, 'FALSE', 'PRIVATE', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (628, 68, '7/24/2018', 'B', 52, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (629, 24, '6/2/2017', 'A', 50, 'TRUE', 'PRIVATE', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (630, 48, '4/30/2017', 'A', 30, 'TRUE', 'PRIVATE', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (631, 20, '6/9/2018', 'B', 18, 'FALSE', 'PUBLIC', 12);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (632, 73, '6/17/2016', 'A', 63, 'FALSE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (633, 82, '5/2/2018', 'B', 86, 'FALSE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (634, 75, '10/16/2015', 'A', 30, 'FALSE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (635, 98, '7/5/2017', 'B', 98, 'TRUE', 'PRIVATE', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (636, 96, '7/25/2018', 'A', 58, 'TRUE', 'PRIVATE', 6);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (637, 34, '11/7/2017', 'B', 10, 'FALSE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (638, 12, '3/9/2016', 'A', 8, 'TRUE', 'PUBLIC', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (639, 3, '6/25/2017', 'B', 73, 'TRUE', 'PUBLIC', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (640, 3, '1/17/2017', 'A', 14, 'FALSE', 'PRIVATE', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (641, 99, '7/17/2016', 'B', 5, 'TRUE', 'PUBLIC', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (642, 21, '8/25/2016', 'A', 79, 'TRUE', 'PRIVATE', 7);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (643, 92, '9/27/2017', 'B', 49, 'TRUE', 'PRIVATE', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (644, 8, '11/24/2017', 'B', 89, 'TRUE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (645, 87, '6/10/2018', 'A', 65, 'FALSE', 'PRIVATE', 7);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (646, 90, '10/5/2016', 'A', 55, 'FALSE', 'PUBLIC', 41);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (647, 97, '11/8/2016', 'A', 33, 'TRUE', 'PRIVATE', 39);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (648, 27, '10/19/2016', 'B', 92, 'TRUE', 'PUBLIC', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (649, 13, '3/21/2017', 'B', 4, 'FALSE', 'PRIVATE', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (650, 24, '10/15/2016', 'B', 40, 'TRUE', 'PUBLIC', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (651, 34, '7/26/2016', 'A', 52, 'TRUE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (652, 57, '12/16/2016', 'B', 90, 'FALSE', 'PUBLIC', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (653, 35, '10/14/2016', 'B', 8, 'TRUE', 'PRIVATE', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (654, 91, '5/10/2018', 'A', 68, 'TRUE', 'PUBLIC', 34);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (655, 19, '2/10/2017', 'A', 28, 'FALSE', 'PRIVATE', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (656, 26, '2/17/2017', 'B', 82, 'TRUE', 'PUBLIC', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (657, 58, '8/17/2017', 'A', 58, 'FALSE', 'PUBLIC', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (658, 68, '11/11/2015', 'B', 70, 'FALSE', 'PRIVATE', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (659, 31, '3/4/2018', 'B', 15, 'TRUE', 'PRIVATE', 34);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (660, 45, '2/14/2017', 'A', 4, 'FALSE', 'PUBLIC', 3);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (661, 27, '2/29/2016', 'B', 22, 'TRUE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (662, 10, '10/8/2015', 'B', 67, 'FALSE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (663, 87, '11/18/2016', 'B', 56, 'FALSE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (664, 36, '7/4/2016', 'A', 64, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (665, 88, '7/3/2017', 'A', 32, 'FALSE', 'PUBLIC', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (666, 44, '2/8/2017', 'A', 78, 'TRUE', 'PUBLIC', 36);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (667, 69, '2/28/2018', 'B', 66, 'FALSE', 'PUBLIC', 38);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (668, 50, '12/26/2017', 'B', 36, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (669, 51, '3/9/2018', 'B', 34, 'FALSE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (670, 62, '11/8/2015', 'A', 78, 'TRUE', 'PRIVATE', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (671, 33, '8/28/2015', 'B', 16, 'TRUE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (672, 21, '12/21/2015', 'B', 19, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (673, 41, '8/17/2017', 'B', 57, 'TRUE', 'PRIVATE', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (674, 71, '9/4/2017', 'A', 70, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (675, 55, '12/23/2017', 'B', 98, 'TRUE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (676, 1, '7/4/2018', 'A', 46, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (677, 80, '5/8/2018', 'B', 83, 'FALSE', 'PRIVATE', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (678, 35, '11/25/2015', 'B', 60, 'FALSE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (679, 53, '11/21/2016', 'B', 3, 'FALSE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (680, 41, '1/7/2017', 'B', 5, 'FALSE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (681, 6, '8/1/2017', 'A', 59, 'TRUE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (682, 64, '1/21/2017', 'B', 60, 'FALSE', 'PUBLIC', 11);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (683, 74, '8/7/2018', 'B', 86, 'TRUE', 'PRIVATE', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (684, 94, '2/7/2017', 'B', 55, 'TRUE', 'PUBLIC', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (685, 11, '9/4/2016', 'B', 16, 'TRUE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (686, 53, '9/14/2016', 'A', 22, 'TRUE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (687, 50, '3/30/2018', 'A', 54, 'FALSE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (688, 93, '1/4/2018', 'B', 21, 'TRUE', 'PRIVATE', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (689, 53, '11/17/2016', 'B', 94, 'FALSE', 'PRIVATE', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (690, 42, '6/27/2018', 'A', 6, 'TRUE', 'PRIVATE', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (691, 84, '7/28/2016', 'B', 85, 'FALSE', 'PUBLIC', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (692, 39, '8/13/2018', 'B', 83, 'FALSE', 'PUBLIC', 35);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (693, 80, '2/6/2018', 'A', 19, 'TRUE', 'PRIVATE', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (694, 50, '3/10/2016', 'A', 90, 'FALSE', 'PUBLIC', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (695, 44, '1/20/2017', 'B', 89, 'TRUE', 'PRIVATE', 39);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (696, 18, '12/9/2017', 'A', 57, 'TRUE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (697, 78, '5/20/2017', 'B', 14, 'TRUE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (698, 34, '6/6/2017', 'A', 65, 'FALSE', 'PUBLIC', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (699, 39, '1/22/2017', 'A', 3, 'FALSE', 'PUBLIC', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (700, 13, '9/25/2016', 'B', 35, 'FALSE', 'PUBLIC', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (701, 43, '8/16/2015', 'A', 19, 'FALSE', 'PUBLIC', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (702, 91, '9/26/2017', 'A', 48, 'FALSE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (703, 48, '3/14/2018', 'B', 99, 'FALSE', 'PRIVATE', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (704, 43, '7/21/2016', 'A', 98, 'TRUE', 'PUBLIC', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (705, 11, '4/16/2016', 'A', 63, 'FALSE', 'PUBLIC', 1);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (706, 57, '5/6/2016', 'A', 100, 'FALSE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (707, 14, '7/3/2016', 'B', 86, 'FALSE', 'PRIVATE', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (708, 2, '2/2/2016', 'A', 31, 'FALSE', 'PRIVATE', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (709, 95, '2/24/2018', 'B', 45, 'FALSE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (710, 60, '3/17/2016', 'B', 4, 'FALSE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (711, 23, '3/6/2016', 'A', 5, 'FALSE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (712, 12, '10/17/2015', 'A', 18, 'TRUE', 'PUBLIC', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (713, 95, '7/26/2018', 'A', 54, 'FALSE', 'PRIVATE', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (714, 51, '7/24/2016', 'B', 63, 'TRUE', 'PRIVATE', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (715, 48, '9/15/2017', 'B', 10, 'TRUE', 'PRIVATE', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (716, 25, '7/21/2017', 'A', 47, 'FALSE', 'PUBLIC', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (717, 25, '5/27/2017', 'B', 80, 'FALSE', 'PRIVATE', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (718, 10, '1/27/2016', 'B', 85, 'FALSE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (719, 40, '7/20/2018', 'A', 28, 'TRUE', 'PRIVATE', 18);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (720, 1, '11/10/2017', 'B', 45, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (721, 36, '4/1/2018', 'B', 57, 'FALSE', 'PUBLIC', 38);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (722, 29, '5/23/2016', 'B', 20, 'FALSE', 'PUBLIC', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (723, 14, '9/20/2015', 'B', 50, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (724, 49, '9/3/2016', 'B', 82, 'FALSE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (725, 66, '3/5/2017', 'B', 58, 'TRUE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (726, 42, '7/16/2017', 'B', 12, 'FALSE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (727, 29, '6/21/2017', 'A', 93, 'TRUE', 'PUBLIC', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (728, 26, '10/16/2017', 'A', 16, 'TRUE', 'PRIVATE', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (729, 9, '9/29/2017', 'B', 10, 'TRUE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (730, 60, '8/26/2015', 'A', 4, 'FALSE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (731, 60, '2/15/2016', 'B', 98, 'TRUE', 'PUBLIC', 39);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (732, 95, '2/17/2016', 'A', 30, 'TRUE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (733, 4, '3/24/2016', 'A', 60, 'FALSE', 'PRIVATE', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (734, 72, '11/2/2017', 'A', 100, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (735, 24, '4/10/2016', 'B', 58, 'TRUE', 'PRIVATE', 10);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (736, 98, '3/29/2017', 'B', 10, 'FALSE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (737, 62, '3/9/2016', 'B', 78, 'FALSE', 'PUBLIC', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (738, 25, '3/1/2016', 'A', 84, 'TRUE', 'PRIVATE', 12);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (739, 70, '2/18/2017', 'A', 56, 'TRUE', 'PUBLIC', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (740, 54, '9/28/2016', 'A', 24, 'FALSE', 'PRIVATE', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (741, 87, '10/7/2016', 'B', 37, 'TRUE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (742, 71, '12/23/2016', 'B', 27, 'TRUE', 'PRIVATE', 34);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (743, 24, '3/23/2018', 'A', 85, 'TRUE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (744, 98, '10/27/2016', 'A', 5, 'FALSE', 'PUBLIC', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (745, 51, '8/24/2015', 'A', 95, 'TRUE', 'PUBLIC', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (746, 22, '3/28/2017', 'A', 35, 'TRUE', 'PUBLIC', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (747, 60, '6/1/2018', 'B', 9, 'TRUE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (748, 3, '6/1/2017', 'B', 58, 'TRUE', 'PUBLIC', 12);
